date,1-Month Treasury Constant Maturity Rate_Log_delta,3-Month Treasury Bill: Secondary Market Rate_Log_delta,1-Year Treasury Constant Maturity Rate_Log_delta,2-Year Treasury Constant Maturity Rate_Log_delta,5-Year Treasury Constant Maturity Rate_Log_delta,10-Year Treasury Constant Maturity Rate_Log_delta,Federal Funds Effective Rate_Log_delta,Commercial Paper Interest Rate_Log_delta,ICE BofA US High Yield Index Effective Yield_Log_delta,ICE BofA US High Yield Index Option-Adjusted Spread (OAS)_Log_delta,10-Year Treasury Constant Maturity Minus 2-Year Treasury Constant Maturity_Log_delta,10-Year Treasury Constant Maturity Minus Federal Funds Rate_Log_delta,10-Year Treasury Constant Maturity Minus 3-Month Treasury Constant Maturity_Log_delta,U.S. Dollars to Euro Spot Exchange Rate_Log_delta,Crude Oil Prices: West Texas Intermediate (WTI)_Log_delta,Crude Oil Prices: Brent - Europe_Log_delta,CBOE NASDAQ 100 Volatility Index_Log_delta,CBOE DJIA Volatility Index_Log_delta,VIX Volatility Index_Log_delta,Nasdaq Composite Index_Log_delta,NASDAQ 100 Index_Log_delta,Wilshire 5000 Total Market Index_Log_delta,Moody's Seasoned Aaa Corporate Bond Yield_Log_delta,Moody's Seasoned Baa Corporate Bond Yield_Log_delta,Nominal Broad U.S. Dollar Index_Log_delta,Wilshire 5000 to GDP Ratio_Log_delta,SPGSCI_Log_delta,open_Log_delta,high_Log_delta,low_Log_delta,close_Log_delta,adj close_Log_delta,volume_Log_delta,close,Consumer Price Index (CPI)_Log_delta,Retail Sales_Log_delta,Industrial Production_Log_delta,Nonfarm Payrolls_Log_delta,Personal Income_Log_delta,Personal Consumption Expenditures (PCE)_Log_delta,Business Inventories_Log_delta,Consumer Credit_Log_delta,Construction Spending_Log_delta,Money Supply (M2)_Log_delta,Consumer Price Index: All Items: Total for United States_Log_delta,Equity Market Volatility Tracker: Macroeconomic News and Outlook: Other Financial Indicators_Log_delta,Equity Market Volatility Tracker: Exchange Rates_Log_delta,Equity Market Volatility Tracker: Housing And Land Management_Log_delta,Equity Market Volatility Tracker: Competition Matters_Log_delta,Equity Market Volatility Tracker: Government Sponsored Enterprises_Log_delta,Equity Market Volatility Tracker: Taxes_Log_delta,Equity Market Volatility Tracker: Competition Policy_Log_delta,Equity Market Volatility Tracker: Labor Disputes_Log_delta,Equity Market Volatility Tracker: Intellectual Property Matters_Log_delta,Monetary Base; Total_Log_delta,Monetary Base; Currency in Circulation_Log_delta,Swiss Monetary Base Aggregate_Log_delta,Currency in Circulation_Log_delta,"All Employees, Private Service-Providing_Log_delta",Continued Claims (Insured Unemployment)_Log_delta,Real personal consumption expenditures (chain-type quantity index)_Log_delta,Market Value of Marketable Treasury Debt_Log_delta,Coincident Economic Activity Index for the United States_Log_delta,Total Construction Spending: Total Construction in the United States_Log_delta,Industrial Production: Manufacturing: Durable Goods: Semiconductor and Other Electronic Component (NAICS = 3344)_Log_delta,Manufacturers Inventories_Log_delta,Manufacturers Sales_Log_delta,Advance Retail Sales: Retail Trade_Log_delta,Advance Real Retail and Food Services Sales_Log_delta,Advance Retail Sales: Retail Trade and Food Services_Log_delta,Retail Sales: Retail Trade_Log_delta,Retailers Inventories_Log_delta,Real Manufacturing and Trade Industries Sales_Log_delta,Merchant Wholesalers Inventories_Log_delta,S&P CoreLogic Case-Shiller U.S. National Home Price Index_Log_delta,Producer Price Index by Industry: Total Manufacturing Industries_Log_delta,GDP_Log_delta,Real Gross Domestic Product_Log_delta,Real gross domestic product per capita_Log_delta,Real Potential Gross Domestic Product_Log_delta,Federal government current expenditures: Interest payments_Log_delta,Federal government current tax receipts_Log_delta,Federal Government: Current Expenditures_Log_delta,Corporate Profits After Tax (without IVA and CCAdj)_Log_delta,Federal Debt: Total Public Debt_Log_delta
3/29/2012,-0.004954593,-0.003610112,0,-0.001870908,-0.00686109,-0.004676548,0,-0.018248682,0.002651349,0.003917306,-0.002886005,-0.003227544,-0.001028278,-0.003478956,-0.008071418,-0.004728899,-0.000129374,-0.002993835,0.00012518,-0.000564537,-0.000468661,-0.000369686,-0.004611845,-0.003510829,0.002604722,-0.000826148,-0.010583347,6.64E-05,-4.02E-05,-1.31E-05,-8.45E-05,-8.45E-05,-0.002575618,2.488667011,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
3/30/2012,0.004954593,0,0.001787311,0,0.005150226,0.00778214,-0.007352974,0.005509656,-0.001324796,-0.003045467,0.007199455,0.009651549,0.005130848,0.006846963,0.000744925,0.000722805,-0.001035599,-0.003123126,0.000250313,-0.000222962,-0.000356372,0.000665336,0.012251302,0.010495723,-0.005595537,0.001435358,0.004455311,-0.000108457,-4.02E-05,-5.75E-05,-1.46E-05,-1.46E-05,0.001462388,2.482666969,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/2/2012,0,0.001806685,-0.001787311,0,-0.001713796,-0.001551591,0.011009286,0,0.002207019,0.001741402,-0.00143575,-0.007498696,-0.002049181,-0.000890428,0.006864379,0.00412603,-0.006366552,0.001682895,0.001750438,0.00165368,0.001531288,0.001661406,-0.00152323,0,-0.004435014,-0.000815696,0.010360218,-3.08E-05,4.82E-06,-2.46E-05,-0.000107232,-0.000107232,0.002306222,2.438667059,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/3/2012,0.003289477,0,0.003571432,0.005602256,0.011935351,0.012345836,0,0.004568304,0,-0.003485842,0.007158227,0.008565363,0.008171649,0.001187061,-0.003797414,-0.002802244,0.001562907,0.004553633,0.000249813,-0.000360132,-8.61E-05,-0.000738062,0.010614201,0.006936444,-0.001150086,-0.001639713,-0.002507109,-0.000101995,8.04E-05,2.30E-05,0.000232321,0.000232321,0.00112523,2.53399992,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/4/2012,0.001640689,0,-0.001784122,-0.001863933,-0.00851069,-0.007698267,0,0.004547529,0.001321877,0.003485842,-0.005722476,-0.005344748,-0.00509945,-0.021080755,-0.007731877,-0.002810118,0.014598799,0.007385382,0.009694334,-0.002675965,-0.001985255,-0.00240247,-0.004535155,-0.003462208,0.013249198,-0.00528704,-0.012505275,-0.000231552,-0.00047901,-0.000325085,-0.000489077,-0.000489077,0.053306157,2.333333015,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/5/2012,-0.001640689,0,0,0,-0.00686109,-0.009316838,0,0,0.000880282,0.002606431,-0.008645587,-0.006451635,-0.006153866,-0.006279773,0.005471289,0.002168501,0.000128246,0.002252387,0.003210672,0.000730894,0.000920076,-0.000111023,-0.007604599,-0.005797118,0.001027512,-0.000261158,0.005035154,-2.75E-05,-8.04E-06,-4.60E-05,-8.45E-05,-8.45E-05,-0.046672856,2.298666954,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/9/2012,0.001643386,0.003610112,0,0,0.001755927,-0.00159109,0.007312647,0,0.001755156,0.004096158,-0.001467352,-0.00546151,-0.003126631,-0.000202716,-0.001304632,-0.003406952,0.01393707,0.01089088,0.012758283,-0.000985239,-0.000592257,-0.001260707,-0.004647568,-0.003527341,0.000513763,-0.002807583,-0.001915654,-0.00016196,-0.000184917,-0.000215148,-0.000216199,-0.000216199,0.002348906,2.210000038,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/10/2012,0.001640689,0,0,-0.007532992,-0.00881063,-0.007993648,-0.001823155,0.017344113,0.001752081,0.003436429,-0.001469508,-0.004390786,-0.005232874,-0.001927858,-0.004142598,0,0.017428289,0.016316575,0.018807839,-0.003300627,-0.002363047,-0.003866176,-0.00623055,-0.002358492,0.00638244,-0.008630404,-0.009367386,-0.000153885,-7.08E-05,-0.000164268,-0.000112181,-0.000112181,0.00307429,2.164000034,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/11/2012,0,0,-0.001787311,0.003773589,0.007054703,0.006400022,0.001823155,0.017048417,0,-0.000858001,0.00293686,0.003294896,0.004188488,0.003649639,0.004795127,-0.005995319,-0.003559815,-0.003768203,-0.004372754,0.001492718,0.00068589,0.001749065,0.017041466,0.007058853,-0.001969603,0.003901581,0.0046004,1.46E-05,-9.01E-05,-1.48E-05,0.000102427,0.000102427,-0.011936763,2.20600009,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/12/2012,0,0,0,-0.001885015,0.001755927,0.004773279,-0.001823155,0,-0.002190581,-0.002578429,0.00584797,0.004376375,0.003129893,0.006757123,0.003194346,0.000649878,-0.024397526,-0.03031415,-0.033970985,0.002307431,0.001691889,0.003007186,0.00153492,0.002341921,-0.008401938,0.00664751,0.007008237,8.59E-05,0.000191379,0.000149487,5.69E-05,5.69E-05,-0.001159111,2.229332924,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/13/2012,-0.001640689,0,-0.001790511,-0.003780723,-0.007042283,-0.009569451,0,-0.010733556,-0.000438693,0.000860215,-0.00584797,-0.006571765,-0.006269613,-0.008985875,-0.002635374,0.000203,0.026117639,0.02388695,0.028388691,-0.002610644,-0.002173703,-0.002672607,-0.009245058,-0.007042283,0.005913878,-0.005636756,-0.004639843,2.75E-05,-7.08E-05,-1.15E-05,2.44E-05,2.44E-05,-0.006244379,2.239332914,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/16/2012,0,-0.001803427,0.001790511,0,-0.001768347,-0.003210276,0,-0.003603608,-0.002196355,-0.0012906,-0.00293686,-0.002200221,-0.001048768,-0.001522457,0.000248332,-0.009749807,0.013776506,0.000920704,0,-0.001356421,-0.001524461,-7.43E-05,-0.00465478,-0.003539827,0.003692851,-0.000368714,-0.005913575,-8.59E-05,-5.47E-05,-0.000124847,-0.000217854,-0.000217854,0.007308027,2.150000095,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/17/2012,0,0,0,0,0.005295688,0.004811557,0.001823155,-0.007246409,-0.00220119,-0.003017894,0.004402061,0.002200221,0.003143009,0.00567205,0.00405768,-0.003367145,-0.023769803,-0.014133692,-0.01306738,0.003216214,0.002820192,0.003191689,0.00620157,0.003539827,-0.009675075,0.006941263,0.002862307,-0.000158763,-0.000101325,-8.21E-06,-1.63E-06,-1.63E-06,0.000257243,2.149333,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/18/2012,-0.003289477,-0.001806685,0,0,-0.003527341,-0.004811557,-0.001823155,-0.007299302,-0.00044082,0,-0.004402061,-0.002200221,-0.002094242,-0.000101005,-0.004896046,-0.009214751,0.007781179,0.00186502,0.002169721,-0.000671111,-0.000391862,-0.00088968,-0.004647568,-0.002358492,0.003442551,-0.001957803,-0.006483431,-5.51E-05,-5.15E-05,-8.38E-05,6.83E-05,6.83E-05,-0.00474129,2.177333117,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/19/2012,-0.001648805,0,-0.001790511,0,-0.003539827,-0.003220615,-0.003656311,0,-0.000441014,0.000431686,-0.00294551,0,-0.002098637,0.001009591,-0.00083907,0.007526917,-0.00332738,-0.000116462,-0.003377159,-0.00141157,-0.00154577,-0.001187472,0.003100778,-0.002364067,0.003105685,-0.002392819,0.000949429,0.000106931,0.000109374,0.000159355,8.13E-05,8.13E-05,-0.00078373,2.210666895,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/20/2012,0,0.001806685,0.001790511,0.003780723,0.003539827,0.001611604,-0.001833181,-0.005509656,-0.000882613,-0.001295617,-0.001476015,0.002200221,0,0.008040244,0.003723821,0.004439884,-0.010173785,-0.012776356,-0.011177373,-0.000420488,-0.00056893,0.000334119,0.003091193,0.003544008,-0.005709767,0.000656939,0.003383518,6.32E-05,4.82E-05,7.23E-05,0,0,0.0007626,2.210666895,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/23/2012,0,0,-0.001790511,-0.003780723,-0.00531445,-0.004842624,0.001833181,0,0.001323627,0.002589557,-0.001478197,-0.004405293,-0.003156236,-0.008343015,-0.002791565,-0.005841715,0.014116133,0.016264326,0.018520169,-0.00177616,-0.001190628,-0.00189482,-0.00464038,-0.004728141,0.005621285,-0.004404385,-0.00174898,-4.54E-05,-0.000122236,-0.000202058,-0.000198359,-0.000198359,0.001120892,2.129333019,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/24/2012,0.004938282,0.001803427,0.001790511,0,0.00531445,0.006451635,0.001829827,0,-0.001765226,-0.002589557,0.005899722,0.003305788,0.003156236,0.007842389,0.0013037,0.004446098,-0.003448704,-0.01038334,-0.010488974,-0.000524571,-0.000780964,0.000743494,0.00464038,0.0035482,-0.005441261,0.00148602,0.000351858,-0.000168502,-0.000123858,-0.000116653,-1.95E-05,-1.95E-05,-0.003517966,2.121332884,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/25/2012,0.001640689,0,0,-0.001895735,0,0.001606426,0.001826485,0.018248682,-0.003539827,-0.003896952,0.00293686,0,0.001049869,0.000300406,0.001921409,-0.00119192,-0.03209502,-0.009071158,-0.015634861,0.004025322,0.003742759,0.003005512,0.004618946,0.003535655,-0.001227701,0.006481562,0.002468439,4.05E-05,0.000127074,0.000175796,0.000177228,0.000177228,0.000614055,2.194000006,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/26/2012,0.001638002,0,0,0,-0.00531445,-0.004827041,-0.001826485,0,-0.000443361,0.000433745,-0.00440853,-0.002202644,-0.003152919,0.002200221,0.002597324,0.0077018,-0.00818733,-0.008795968,-0.007165832,0.001238121,0.000822278,0.001443883,-0.001537279,-0.001177163,-0.002347799,0.003351504,0.004049815,0.000144192,8.52E-05,0.000137987,9.43E-05,9.43E-05,-0.004682519,2.232666969,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/27/2012,-0.003278691,0,0.001787311,0,-0.001777778,-0.003231021,-0.001829827,0,-0.0026643,-0.001736112,-0.002949855,-0.001103144,-0.002107482,0.001597126,0.000925983,-0.000122436,-0.003989966,0.001908398,0.000991449,0.001095797,0.000847908,0.000665705,-0.003081667,-0.002358492,-0.006581157,0.001623612,0.002121609,0.000103677,1.77E-05,0,-2.44E-05,-2.44E-05,0.002707078,2.222666979,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
4/30/2012,0,0.001800181,0.001784122,0.001895735,0,-0.001619434,0.005479466,0,0.001776988,0.000868433,-0.002958582,-0.004424786,-0.002111933,-0.001896871,9.26E-05,-0.002615556,0.015992153,0.007124229,0.010228692,-0.001346484,-0.000929526,-0.000961716,0,0,0.000762623,-0.002101029,0.000384446,-5.35E-05,-4.34E-05,-5.42E-05,-3.41E-05,-3.41E-05,-0.002893592,2.20866704,0.001899011,0.00194305,-0.007028259,0.003139588,0.002480825,0.000314217,0.002447824,0.002225008,0.002445682,0.001817237,0.006885278,-0.042002754,-0.018090864,-0.147304232,-0.052002157,-0.016773493,-0.033994697,0.033661886,0.052162665,-0.103830133,-0.004684017,0.004616114,-0.009665865,0.005399469,0.002795772,-0.002143828,-0.001104362,-0.001813498,0.003133255,0.002445682,0.003503123,0.002093721,-0.001009413,0.00194305,0.001122531,0.001670664,0.00194305,0.003917199,-0.000905256,0.001541693,0.006331345,0.010054102,0.004514625,0.004094294,0.003586057,0.004203662,-0.004587522,0.00819506,-0.000154516,-0.017445207,0.006021639
